10.636,8.7757,6.4909,5.0082,4.0204,3.4144,3.1696,3.3236,3.7208,3.9284,3.838,3.6398,3.4833,3.4273,3.4674,3.5637,3.6365,3.6018,3.4663,3.2877,3.1141,2.9764,2.8995,2.9114,2.9902,3.0183,2.9268,2.756,2.551,2.3226,2.0526,1.6926,1.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8106,1.7906,2.2001,2.816,3.4955,4.1442,4.5905,4.5969,4.191,3.858,3.8297,3.9779,4.1435,4.2233,4.1875,4.0638,3.9166,3.8501,3.8998,4.0253,4.1751,4.3037,4.3742,4.3358,4.1799,4.0351,4.0269,4.1185,4.2412,4.3668,4.5041,4.688,4.9893,5.6463,6.0219,5.981,5.8548,5.7732,5.7486,5.7507,5.7558,5.7564,5.755,5.7545,5.7555,5.7569,5.7577,5.7578,5.7577,5.7577,5.758,5.7583,5.7586,5.7589,5.7593,5.7596,5.76,5.7603,5.7605,5.7607,5.7608,5.7609,5.761,5.7611,5.7611,5.7612,5.7612,5.7613,5.7613,5.7613,5.7613,5.7614,5.7614,5.7614,5.7614,5.7614,5.7615,5.7615,5.7615,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614,5.7614
1.0576,7.225,6.2602,4.9891,4.043,3.4517,3.2229,3.3969,3.804,4.0066,3.9086,3.7076,3.5538,3.5037,3.5461,3.6312,3.6796,3.619,3.4618,3.2664,3.0814,2.9435,2.9037,3.0408,3.341,3.5891,3.6627,3.6318,3.5708,3.5029,3.4189,3.2974,3.1066,2.755,2.545,2.6263,2.7564,2.8308,2.8509,2.8496,2.8474,2.8482,2.8489,2.8474,2.8444,2.8412,2.8388,2.837,2.8353,2.8336,2.8318,2.8302,2.8287,2.8273,2.8259,2.8247,2.8235,2.8224,2.8215,2.8208,2.8201,2.8196,2.8192,2.8188,2.8185,2.8182,2.818,2.8178,2.8177,2.8175,2.8174,2.8173,2.8173,2.8172,2.8172,2.8171,2.8171,2.8171,2.8171,2.8171,2.8172,2.8172,2.8172,2.8173,2.8173,2.8173,2.8173,2.8174,2.8174,2.8174,2.8175,2.8175,2.8175,2.8175,2.8175,2.8175,2.8176,2.8176,2.8176,2.8176,2.8176,9.9934,1.9229,2.2129,2.8028,3.4723,4.114,4.5529,4.555,4.1551,3.8315,3.8078,3.9565,4.1199,4.1964,4.1596,4.043,3.9129,3.8635,3.9259,4.0609,4.2176,4.3504,4.4162,4.334,4.08,3.842,3.7721,3.8118,3.8809,3.9476,4.0167,4.1105,4.2631,4.5693,4.8266,4.7713,4.6518,4.5808,4.5626,4.5668,4.5719,4.5724,4.5714,4.5718,4.5738,4.5761,4.5777,4.5785,4.5792,4.5799,4.5807,4.5815,4.5822,4.5829,4.5835,4.5842,4.5848,4.5854,4.5859,4.5863,4.5866,4.5868,4.5871,4.5872,4.5874,4.5875,4.5876,4.5877,4.5878,4.5879,4.5879,4.588,4.588,4.588,4.588,4.5881,4.5881,4.5881,4.5881,4.5881,4.5881,4.588,4.588,4.588,4.588,4.588,4.588,4.588,4.588,4.5879,4.5879,4.5879,4.5879,4.5879,4.5879,4.5879,4.5879,4.5879,4.5879,4.5879,4.5879
2.8703,7.2805,6.479,5.1682,4.1869,3.5874,3.3755,3.5762,3.9862,4.1662,4.0472,3.8375,3.687,3.6466,3.6934,3.7624,3.7748,3.6774,3.4926,3.2791,3.0867,2.9626,3.0084,3.3747,4.0225,4.5447,4.7674,4.8317,4.8556,4.8735,4.8781,4.8599,4.8254,4.7975,4.8619,5.0022,5.0899,5.1075,5.0931,5.0784,5.0728,5.072,5.07,5.0653,5.0596,5.0547,5.051,5.0481,5.0454,5.0428,5.0404,5.0383,5.0365,5.0348,5.0332,5.0316,5.0301,5.0288,5.0277,5.0268,5.026,5.0254,5.0248,5.0244,5.024,5.0237,5.0234,5.0232,5.023,5.0229,5.0228,5.0227,5.0226,5.0225,5.0225,5.0224,5.0224,5.0224,5.0224,5.0224,5.0225,5.0226,5.0226,5.0226,5.0227,5.0227,5.0228,5.0228,5.0229,5.0229,5.0229,5.023,5.023,5.023,5.023,5.023,5.0231,5.0231,5.0231,5.0231,5.0231,3.4685,1.8835,2.1548,2.7403,3.4059,4.0401,4.4681,4.4668,4.0841,3.7815,3.7679,3.9183,4.0786,4.1505,4.1126,4.0079,3.9055,3.884,3.967,4.1171,4.2858,4.4313,4.5075,4.3798,3.9831,3.618,3.4804,3.4744,3.5017,3.526,3.5493,3.5861,3.6484,3.7559,3.8457,3.7877,3.7117,3.677,3.6761,3.6852,3.6908,3.6915,3.6914,3.6929,3.6958,3.6987,3.7008,3.7022,3.7033,3.7044,3.7055,3.7064,3.7072,3.7079,3.7086,3.7093,3.71,3.7107,3.7113,3.7117,3.7121,3.7124,3.7127,3.7129,3.7131,3.7132,3.7133,3.7134,3.7135,3.7136,3.7136,3.7137,3.7137,3.7138,3.7138,3.7138,3.7139,3.7139,3.7139,3.7139,3.7138,3.7138,3.7138,3.7138,3.7137,3.7137,3.7137,3.7137,3.7137,3.7137,3.7136,3.7136,3.7136,3.7136,3.7136,3.7136,3.7136,3.7136,3.7136,3.7136,3.7135
1.031,9.5668,7.3793,5.6018,4.4587,3.8078,3.5953,3.809,4.206,4.3526,4.2073,3.987,3.8394,3.8092,3.8614,3.9165,3.8971,3.7691,3.5648,3.3424,3.1498,3.0373,3.1412,3.6443,4.5748,5.3234,5.6178,5.6791,5.6812,5.6717,5.6391,5.573,5.4912,5.4364,5.4727,5.5573,5.5931,5.5755,5.5419,5.5189,5.5096,5.5058,5.5,5.491,5.4813,5.4731,5.4669,5.4619,5.4576,5.4537,5.4505,5.4478,5.4455,5.4434,5.4413,5.4392,5.4372,5.4354,5.4338,5.4325,5.4314,5.4305,5.4297,5.4291,5.4286,5.4282,5.4279,5.4276,5.4274,5.4272,5.4271,5.4269,5.4268,5.4268,5.4267,5.4266,5.4265,5.4265,5.4265,5.4266,5.4267,5.4268,5.4268,5.4269,5.427,5.4271,5.4271,5.4272,5.4272,5.4273,5.4273,5.4274,5.4274,5.4274,5.4275,5.4275,5.4275,5.4276,5.4276,5.4276,5.4276,9.9569,1.6119,2.0072,2.6268,3.3028,3.9352,4.3566,4.3604,4.0062,3.7308,3.729,3.8819,4.0402,4.109,4.0719,3.9811,3.9087,3.918,4.0244,4.1936,4.3843,4.5782,4.7523,4.6946,4.1862,3.6918,3.4973,3.4694,3.4845,3.4977,3.5086,3.531,3.5711,3.6248,3.6593,3.6195,3.5768,3.5661,3.5772,3.5908,3.5974,3.5983,3.5986,3.6008,3.6046,3.6083,3.6111,3.6131,3.6147,3.6161,3.6174,3.6184,3.6192,3.6199,3.6206,3.6213,3.622,3.6228,3.6234,3.624,3.6244,3.6248,3.6251,3.6254,3.6256,3.6258,3.6259,3.626,3.6261,3.6262,3.6262,3.6263,3.6263,3.6264,3.6264,3.6264,3.6265,3.6265,3.6265,3.6265,3.6265,3.6265,3.6264,3.6264,3.6264,3.6263,3.6263,3.6263,3.6263,3.6263,3.6262,3.6262,3.6262,3.6262,3.6262,3.6262,3.6262,3.6262,3.6262,3.6262,3.6261
15.407,13.165,8.3847,6.0235,4.6998,3.9848,3.7509,3.9518,4.3272,4.4539,4.2969,4.0725,3.9273,3.9025,3.9566,4.0015,3.9615,3.815,3.5974,3.3591,3.1288,2.9004,2.6885,2.723,3.6173,4.4861,4.7931,4.8012,4.7382,4.6629,4.5585,4.4123,4.2469,4.1061,4.0394,4.04,4.037,4.0073,3.9701,3.9445,3.9332,3.9275,3.9195,3.9077,3.895,3.8839,3.8754,3.8687,3.8631,3.8584,3.8546,3.8516,3.849,3.8467,3.8444,3.8419,3.8395,3.8372,3.8352,3.8335,3.8322,3.831,3.8301,3.8293,3.8286,3.8281,3.8277,3.8274,3.8271,3.8269,3.8267,3.8266,3.8265,3.8263,3.8262,3.8261,3.826,3.8259,3.8259,3.826,3.8261,3.8262,3.8263,3.8264,3.8265,3.8266,3.8267,3.8268,3.8268,3.8269,3.827,3.827,3.8271,3.8271,3.8271,3.8272,3.8272,3.8272,3.8273,3.8273,3.8273,10.533,1.3097,1.8619,2.5211,3.2104,3.8466,4.2726,4.2954,3.974,3.7199,3.7248,3.8793,4.0386,4.1091,4.0768,4.0003,3.9546,3.993,4.1252,4.3241,4.5686,4.9219,5.4364,5.7508,5.2393,4.6176,4.3563,4.3081,4.3175,4.3219,4.3166,4.3212,4.3479,4.3888,4.4162,4.3954,4.3699,4.3698,4.3877,4.405,4.4125,4.4124,4.4112,4.4127,4.4165,4.4205,4.4236,4.4257,4.4274,4.4288,4.4301,4.431,4.4316,4.4321,4.4325,4.433,4.4336,4.4343,4.4349,4.4355,4.436,4.4363,4.4366,4.4369,4.4371,4.4373,4.4375,4.4376,4.4377,4.4378,4.4378,4.4379,4.4379,4.4379,4.438,4.438,4.4381,4.4382,4.4382,4.4382,4.4382,4.4382,4.4381,4.4381,4.4381,4.4381,4.438,4.438,4.438,4.438,4.438,4.438,4.4379,4.4379,4.4379,4.4379,4.4379,4.4379,4.4379,4.4379,4.4379
14.243,13.186,8.4809,6.0951,4.742,4.0004,3.7349,3.8958,4.2448,4.3755,4.2312,4.013,3.8664,3.8345,3.8777,3.9079,3.8514,3.6886,3.4449,3.144,2.7475,1.97,0.69015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2594,1.2811,1.8314,2.4858,3.1742,3.8159,4.2596,4.3168,4.0279,3.7815,3.7831,3.9377,4.1023,4.1823,4.1611,4.0992,4.0759,4.1409,4.3043,4.5541,4.9139,5.6594,6.8353,7.7624,7.5062,6.9448,6.6362,6.5307,6.4887,6.4287,6.3342,6.2376,6.1745,6.1501,6.1418,6.1165,6.0898,6.0854,6.0995,6.1149,6.1201,6.1157,6.1086,6.1044,6.1036,6.1043,6.1048,6.1046,6.1044,6.1045,6.1045,6.1044,6.104,6.1035,6.1028,6.1022,6.1018,6.1016,6.1016,6.1016,6.1016,6.1016,6.1016,6.1017,6.1017,6.1017,6.1017,6.1017,6.1018,6.1018,6.1018,6.1018,6.1018,6.1017,6.1017,6.1017,6.1018,6.1019,6.1019,6.102,6.1021,6.1021,6.1021,6.1021,6.1021,6.1021,6.1021,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022,6.1022
2.0882,9.8508,7.7042,5.8229,4.5914,3.8651,3.5641,3.6606,3.9696,4.116,4.0014,3.7961,3.6412,3.585,3.5982,3.6017,3.5244,3.3396,3.05,2.6317,1.9152,0.013115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.679,1.4973,1.9101,2.5201,3.1939,3.841,4.3122,4.4163,4.1601,3.9101,3.8998,4.0525,4.2266,4.3228,4.3182,4.2711,4.2648,4.3515,4.5467,4.859,5.3793,6.7235,8.0281,8.9129,8.7586,8.2289,7.8777,7.7085,7.6052,7.4714,7.2874,7.1008,6.9653,6.8917,6.8551,6.8214,6.7925,6.7859,6.7987,6.8135,6.8175,6.8103,6.7995,6.7917,6.7882,6.7868,6.7856,6.7841,6.783,6.7826,6.7823,6.7819,6.7813,6.7803,6.7791,6.7779,6.7769,6.7762,6.7758,6.7754,6.7752,6.7749,6.7747,6.7746,6.7745,6.7744,6.7743,6.7743,6.7742,6.7742,6.7741,6.7741,6.774,6.7739,6.7738,6.7738,6.7738,6.7739,6.774,6.7741,6.7741,6.7742,6.7742,6.7743,6.7743,6.7744,6.7744,6.7744,6.7744,6.7745,6.7745,6.7745,6.7745,6.7745,6.7745,6.7746,6.7746,6.7746,6.7746,6.7746,6.7746
7.1257,9.1843,7.1539,5.5572,4.427,3.7151,3.3771,3.4025,3.6602,3.8154,3.731,3.5402,3.3763,3.2935,3.2759,3.2579,3.1719,2.9847,2.6823,2.2123,1.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.934,1.5908,1.98,2.561,3.2232,3.8767,4.3763,4.5276,4.3031,4.0465,4.0209,4.1694,4.3509,4.4611,4.4694,4.4298,4.4284,4.5197,4.721,5.0498,5.6276,7.0059,8.2762,8.9327,8.7179,8.2015,7.8815,7.7206,7.6212,7.4801,7.2871,7.0936,6.9544,6.8796,6.8427,6.8116,6.7864,6.7831,6.799,6.8167,6.823,6.817,6.8067,6.7993,6.7959,6.7946,6.7934,6.7921,6.7916,6.7919,6.7925,6.7931,6.7933,6.793,6.7921,6.791,6.79,6.7892,6.7886,6.7882,6.7879,6.7876,6.7873,6.787,6.7869,6.7867,6.7866,6.7865,6.7864,6.7864,6.7863,6.7862,6.7861,6.7859,6.7856,6.7854,6.7853,6.7853,6.7854,6.7855,6.7855,6.7855,6.7856,6.7856,6.7856,6.7857,6.7857,6.7857,6.7857,6.7857,6.7858,6.7858,6.7858,6.7858,6.7858,6.7858,6.7858,6.7858,6.7858,6.7859,6.7859
2.1497,8.9026,7.1822,5.5634,4.4173,3.6882,3.3236,3.3111,3.5404,3.699,3.6319,3.4542,3.2971,3.2196,3.2126,3.2158,3.1644,3.031,2.8152,2.5015,1.9743,0.68814,0,0,0,0,0.029495,0.028199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5064,1.5932,1.9717,2.5525,3.2157,3.8756,4.3917,4.5703,4.3647,4.1032,4.0657,4.2067,4.3847,4.4921,4.4945,4.4449,4.429,4.4963,4.6544,4.9014,5.2983,6.2784,7.4357,7.7178,7.3228,6.8204,6.5791,6.5,6.484,6.4184,6.3129,6.2071,6.1397,6.1151,6.1086,6.0944,6.0814,6.0885,6.1134,6.139,6.1523,6.1527,6.1483,6.1457,6.146,6.1474,6.1482,6.1488,6.1503,6.1528,6.1556,6.1584,6.1607,6.162,6.1624,6.1622,6.1618,6.1614,6.1612,6.1609,6.1607,6.1605,6.1602,6.16,6.1598,6.1596,6.1595,6.1593,6.1592,6.1591,6.159,6.1589,6.1587,6.1584,6.1579,6.1574,6.1571,6.1569,6.1568,6.1567,6.1567,6.1566,6.1566,6.1565,6.1565,6.1565,6.1565,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564,6.1564
9.3068,10.867,7.7992,5.8221,4.5612,3.7946,3.4264,3.4314,3.6846,3.8561,3.7933,3.6255,3.4936,3.4587,3.5057,3.5642,3.5698,3.5102,3.4136,3.3149,3.225,3.0726,3.0495,3.918,4.9908,5.4143,5.3455,5.1692,5.0065,4.8798,4.7353,4.5487,4.3381,4.144,4.0027,3.9096,3.8254,3.7325,3.6425,3.5717,3.5242,3.4922,3.4657,3.4406,3.4175,3.398,3.3818,3.3661,3.3494,3.3322,3.3156,3.3003,3.2874,3.2775,3.2706,3.2658,3.2624,3.26,3.2583,3.2572,3.2566,3.2564,3.2564,3.2565,3.2567,3.257,3.2574,3.2577,3.2581,3.2586,3.259,3.2596,3.2606,3.2619,3.2635,3.265,3.2663,3.2673,3.2682,3.2689,3.2695,3.2701,3.2706,3.271,3.2714,3.2717,3.2719,3.2722,3.2723,3.2725,3.2726,3.2728,3.2729,3.273,3.273,3.2731,3.2732,3.2732,3.2732,3.2733,3.2733,5.2552,1.4204,1.8876,2.4952,3.1682,3.8305,4.345,4.5198,4.3098,4.0436,4,4.1311,4.2936,4.3799,4.3593,4.2881,4.2487,4.2801,4.3751,4.5069,4.669,5.0025,5.4418,5.2149,4.6362,4.2525,4.1605,4.1848,4.2324,4.2464,4.2425,4.2481,4.2787,4.3263,4.3633,4.3719,4.3775,4.4026,4.4432,4.4817,4.5061,4.5173,4.5231,4.5293,4.5364,4.5429,4.5474,4.5513,4.5565,4.5628,4.5691,4.5754,4.581,4.585,4.5875,4.5888,4.5895,4.59,4.5903,4.5905,4.5905,4.5904,4.5903,4.5901,4.5899,4.5897,4.5895,4.5894,4.5892,4.5891,4.5889,4.5888,4.5885,4.5879,4.587,4.5862,4.5855,4.5849,4.5846,4.5843,4.584,4.5838,4.5836,4.5834,4.5833,4.5831,4.5831,4.583,4.5829,4.5828,4.5828,4.5827,4.5827,4.5827,4.5827,4.5826,4.5826,4.5826,4.5826,4.5826,4.5826
