0.0;-4.9623
1.0;-4.9717
2.0;-4.976800000000001
3.0;-4.9794
4.0;-4.9813
5.0;-4.9831
6.0;-4.9846
7.0;-4.9858
8.0;-4.986700000000001
9.0;-4.9873
10.0;-4.987900000000001
