0.0;-5.1653
1.0;-5.1702
2.0;-5.1738
3.0;-5.1767
4.0;-5.1794
5.0;-5.1821
6.0;-5.184500000000001
7.0;-5.1865000000000006
8.0;-5.1882
9.0;-5.1896
10.0;-5.1908
