0.0;-3.6027
1.0;-3.6027
2.0;-3.6027
3.0;-3.6027
4.0;-3.6027
5.0;-3.6027
6.0;-3.6027
7.0;-3.6027
8.0;-3.6027
9.0;-3.6027
10.0;-3.6027
