0.0;-4.8947
1.0;-4.9106000000000005
2.0;-4.9119
3.0;-4.9119
4.0;-4.9119
5.0;-4.9119
6.0;-4.9119
7.0;-4.9119
8.0;-4.9119
9.0;-4.9119
10.0;-4.9119
