0.0;-4.7199
1.0;-4.708200000000001
2.0;-4.6985
3.0;-4.6897
4.0;-4.6809
5.0;-4.6718
6.0;-4.662800000000001
7.0;-4.6539
8.0;-4.6455
9.0;-4.6363
10.0;-4.6248000000000005
