0.0;-4.605300000000001
1.0;-4.607600000000001
2.0;-4.6101
3.0;-4.6124
4.0;-4.614000000000001
5.0;-4.6153
6.0;-4.6162
7.0;-4.617
8.0;-4.6177
9.0;-4.6184
10.0;-4.6191
